DataFormatada,Ta (max)(ºC),Ta (med)(ºC),Ta (min)(ºC)
2009/06/21,25.71,21.36,16.52
2009/06/22,26.92,20.71,13.75
2009/06/23,26.38,19.22,14.21
2009/06/24,28.13,20.32,13.29
2009/06/25,26.5,20.62,15.12
2009/06/26,26.73,19.67,13.76
2009/06/27,27.71,20.29,13.59
2009/06/28,28.07,22.01,17.46
2009/06/29,28.75,21.82,14.97
2009/06/30,28.79,21.66,15.47
2009/07/01,29.18,22.65,14.98
2009/07/02,26.59,21.88,16.93
2009/07/03,29.05,23.78,18.84
2009/07/04,29.63,24.14,17.06
2009/07/05,27.52,22.78,15.63
2009/07/06,28.28,22.73,16.48
2009/07/07,28.02,22.99,18.22
2009/07/08,29.21,22.3,13.23
2009/07/09,29.79,23.5,14.65
2009/07/10,29.27,23.13,15.1
2009/07/11,30.18,24.78,19.72
2009/07/12,31.68,24.08,17.06
2009/07/13,30.79,23.69,16.05
2009/07/14,29.57,24.46,20.19
2009/07/15,30.41,24.28,18.15
2009/07/16,29.36,23.06,15.31
2009/07/17,27.98,22.2,16.75
2009/07/18,28.21,21.52,14.7
2009/07/19,30.28,22.17,12.91
2009/07/20,31.76,23.38,15.56
2009/07/21,30.76,24.9,19.58
2009/07/22,27.83,23.38,19.38
2009/07/23,29.24,22.43,17.46
2009/07/24,30.75,23.65,15.89
2009/07/25,30.55,24.35,18.44
2009/07/26,30.29,23.8,15.82
2009/07/27,29.98,23.59,18.19
2009/07/28,31.18,24.65,18.59
2009/07/29,31.12,24.39,17.39
2009/07/30,31.86,25.54,21.24
2009/07/31,25.72,20.98,15.04
2009/08/01,28.24,20.94,null
2009/08/02,30.62,24.2,18.14
2009/08/03,30.31,24.17,17.1
2009/08/04,30.53,23.54,18.61
2009/08/05,26.62,22.78,18.34
2009/08/06,29.89,24.23,19.71
2009/08/07,28.93,24.53,19.89
2009/08/08,29.41,22.81,18.34
2009/08/09,29.63,22.61,16.28
2009/08/10,30.7,23.13,15.35
2009/08/11,31.31,24.25,16.72
2009/08/12,30,24.34,18.65
2009/08/13,28.7,23.42,18.41
2009/08/14,29.15,23.57,17.21
2009/08/15,29.79,23.58,18.56
2009/08/16,29.23,23.76,18.94
2009/08/17,30.07,23.45,15.43
2009/08/18,30.65,24.24,17.71
2009/08/19,32.55,25.68,20.58
2009/08/20,32.98,26.56,21.1
2009/08/21,34.1,27,20.18
2009/08/22,34.33,26.65,18.35
2009/08/23,31.84,26.1,20.27
2009/08/24,32.16,25.16,17.13
2009/08/25,31.2,25.44,20.13
2009/08/26,31.78,26.24,21.01
2009/08/27,31.11,25.23,20.23
2009/08/28,30.33,25.18,19.13
2009/08/29,31.04,25.52,20.88
2009/08/30,31.25,25.2,19.71
2009/08/31,31.36,24.79,18.41
2009/09/01,32.14,25.82,19.07
2009/09/02,32.07,25.13,17.86
2009/09/03,31.84,24.46,19.47
2009/09/04,34.31,27.55,21.41
2009/09/05,35.03,28.08,22.37
2009/09/06,34.02,27.11,19.79
2009/09/07,33.41,27.18,20.47
2009/09/08,32.34,27.31,22.41
2009/09/09,32.34,26.7,21.31
2009/09/10,32.44,26.14,21.32
2009/09/11,32.17,25.89,19.06
2009/09/12,31.45,25.32,18.79
2009/09/13,32.98,25.9,19.66
2009/09/14,33.09,26.34,20.51
2009/09/15,32.71,25.89,20.01
2009/09/16,33.82,27.52,22.9
2009/09/17,33.68,27.01,21.47
2009/09/18,35.65,27.74,20.24
2009/09/19,35.31,27.39,19.63
2009/09/20,35.93,27.76,19.25
2009/09/21,35.7,28.57,21.16
2009/09/22,33.96,27.5,22.21
2009/09/23,34.56,27.62,22.28
2009/09/24,36.29,28.04,20.76
2009/09/25,37.11,29.65,21.18
2009/09/26,33.8,27.45,20.54
2009/09/27,34.14,27.34,20.81
2009/09/28,33.91,27.32,20.13
2009/09/29,35.32,27.62,21.1
2009/09/30,36.23,28.58,20.37
2009/10/01,34.71,28.27,22.05
2009/10/02,34.16,28.2,20.68
2009/10/03,34.77,28.16,22.54
2009/10/04,34.04,27.67,22.83
2009/10/05,34.42,27.87,23.83
2009/10/06,34.55,28.72,23.48
2009/10/07,35.46,28.63,22.02
2009/10/08,34.86,27.64,21.66
2009/10/09,34.51,28.59,22.13
2009/10/10,34.05,26.47,20.72
2009/10/11,22.78,19.42,17.7
2009/10/12,28.91,22.05,16.13
2009/10/13,30.17,22.28,15.12
2009/10/14,31.76,26.84,20.88
2009/10/15,33.85,27.58,21.4
2009/10/16,33.36,27.11,22.21
2009/10/17,33.21,27.24,22.42
2009/10/18,34.11,26.76,20.97
2009/10/19,32.82,26.54,21.19
2009/10/20,34.46,27.6,21.35
2009/10/21,34.32,28.17,23.6
2009/10/22,34.94,28.38,22.26
2009/10/23,34.77,28.49,22.41
2009/10/24,29.04,25.76,22.9
2009/10/25,31.82,26.16,21.27
2009/10/26,22.11,18.32,14.52
2009/10/27,25.77,20.8,16.13
2009/10/28,30.3,24.32,18.29
2009/10/29,31.86,25.29,19
2009/10/30,32.25,25.74,20.15
2009/10/31,33.63,26.46,19.67
2009/11/01,32.74,26.8,21
2009/11/02,32.38,26.09,20.37
2009/11/03,31.71,25.32,19.72
2009/11/04,31.95,26.09,20.8
2009/11/05,32.36,27,21.51
2009/11/06,33.04,27.14,21.1
2009/11/07,32.76,26.78,22.45
2009/11/08,34.15,27.18,21.12
2009/11/09,34.95,27.93,20.75
2009/11/10,34.16,27.98,22.53
2009/11/11,32.48,26.64,21.96
2009/11/12,33.43,26.24,20.1
2009/11/13,33.69,26.8,20.4
2009/11/14,34.37,27.84,22.15
2009/11/15,34.46,27.67,22.29
2009/11/16,35.25,27.84,21.68
2009/11/17,35.59,28.59,21.3
2009/11/18,33.73,28.22,23.48
2009/11/19,31.28,27.45,22.65
2009/11/20,33.8,27.34,21.64
2009/11/21,33.26,27.71,20.81
2009/11/22,34.16,27.44,21.97
2009/11/23,34.35,26.55,20.62
2009/11/24,35.02,27.63,20.67
2009/11/25,35.14,28.64,22.99
2009/11/26,35.64,29.2,23.6
2009/11/27,35.1,28.3,22.22
2009/11/28,36.01,29.63,23.62
2009/11/29,35.9,29.23,23.31
2009/11/30,36.93,29.4,22.03
2009/12/01,34.55,29.36,25.13
2009/12/02,29.06,20.75,17.09
2009/12/03,32.78,24.4,16.73
2009/12/04,33.86,27.08,21.36
2009/12/05,34.01,28.16,23.36
2009/12/06,34.51,28.6,24.76
2009/12/07,33.2,27.46,23.5
2009/12/08,34.79,28.47,22.82
2009/12/09,35.82,29.27,22.76
2009/12/10,35.46,29.23,23.24
2009/12/11,33.75,27.76,21.63
2009/12/12,34.53,27.78,20.79
2009/12/13,33.89,28.65,24.95
2009/12/14,33.73,26.97,23.71
2009/12/15,34.89,27.97,21.56
2009/12/16,33.65,27.97,22.2
2009/12/17,34.39,28.44,22.2
2009/12/18,34.23,28.28,22.84
2009/12/19,35.59,28.81,22.72
2009/12/20,34.38,28.62,22.96
2009/12/21,31.42,27.64,24.26
2009/12/22,30.22,26.64,22.2
2009/12/23,35.51,28,22.17
2009/12/24,28.14,23.25,19.51
2009/12/25,32.78,25.53,19.12
2009/12/26,24.65,20.92,15.85
2009/12/27,31.75,24.69,17.41
2009/12/28,33.31,25.63,19.24
2009/12/29,32.07,25.69,18.73
2009/12/30,33.05,26.32,18.58
2009/12/31,26.21,19.9,13.63
2010/01/01,25.65,19.97,15.69
2010/01/02,26.71,20.21,15.03
2010/01/03,30.94,24.54,19.52
2010/01/04,31.02,24.91,20.01
2010/01/05,30.36,24.31,18.86
2010/01/06,31.39,25.37,19.39
2010/01/07,30.98,25.89,20.61
2010/01/08,27.57,24.45,19.55
2010/01/09,29.25,23.95,18.93
2010/01/10,32.66,24.95,19.57
2010/01/11,31.81,24.51,20.64
2010/01/12,32.41,24.68,14.55
2010/01/13,30.42,23.58,20.42
2010/01/14,29.53,23.65,17.59
2010/01/15,32.58,25.87,19.11
2010/01/16,33.78,27.71,21.1
2010/01/17,33.08,27.18,22.3
2010/01/18,33.02,26.62,21.42
2010/01/19,33.75,27.8,23.02
2010/01/20,33.47,27.11,20.16
2010/01/21,33.33,25.99,18.78
2010/01/22,31.19,25.72,20.32
2010/01/23,34.64,27.62,20.98
2010/01/24,34.11,28.06,22.52
2010/01/25,35.06,28.34,22.13
2010/01/26,34.16,28.16,22.25
2010/01/27,34.37,28.32,23.53
2010/01/28,35.1,28.56,23.23
2010/01/29,34.49,28.76,24.08
2010/01/30,35.12,29.04,23.96
2010/01/31,34.98,29.05,22.73
2010/02/01,32.96,27.68,23.21
2010/02/02,33.48,28.35,22.68
2010/02/03,32.65,27.4,24.06
2010/02/04,35.33,28.83,23.86
2010/02/05,35.82,29.45,22.86
2010/02/06,35.22,28.61,21.95
2010/02/07,35.19,27.74,21.49
2010/02/08,32.57,25.16,20.72
2010/02/09,31.11,25.21,18.99
2010/02/10,31.44,25.9,19.87
2010/02/11,33.23,26.82,18.61
2010/02/12,34.31,26.82,21.68
2010/02/13,32.79,25.61,18.43
2010/02/14,35.13,28.52,22.9
2010/02/15,34.32,28.24,22.6
2010/02/16,35.16,28.95,23.46
2010/02/17,36.44,29.63,24.35
2010/02/18,36.58,30.12,24.77
2010/02/19,36.68,29.96,23.55
2010/02/20,34.92,29.58,25.04
2010/02/21,34.07,28.57,22.6
2010/02/22,35.22,29.07,23.6
2010/02/23,32.05,28.41,25.61
2010/02/24,29.25,26.27,23.87
2010/02/25,33.87,25.97,15.02
2010/02/26,null,null,null
2010/02/27,32.55,25.94,20.19
2010/02/28,32.31,26.51,20.11
2010/03/01,32.08,24.77,18.17
2010/03/02,34.9,26.86,19.64
2010/03/03,34.62,27.59,21.85
2010/03/04,34.41,27.71,23.52
2010/03/05,33.26,27.25,23.91
2010/03/06,32.18,22.38,16.71
2010/03/07,25.66,19.02,14.54
2010/03/08,31.63,23.71,16.42
2010/03/09,32.72,26.15,19.63
2010/03/10,34.26,27.17,20.54
2010/03/11,34.98,27.61,18.65
2010/03/12,35.23,28.3,21.83
2010/03/13,35.91,28.49,21.44
2010/03/14,34.14,27.64,21.35
2010/03/15,32.63,27.44,21.39
2010/03/16,34.15,28.18,21.93
2010/03/17,34.19,28.32,21.36
2010/03/18,33.84,28.38,23.49
2010/03/19,34.05,27.58,24.25
2010/03/20,30.47,22.65,15.38
2010/03/21,21.23,15.05,13.64
2010/03/22,25.97,17.54,13.25
2010/03/23,26.65,20.05,13.75
2010/03/24,29.75,24.55,18.1
2010/03/25,29.92,25.03,20.67
2010/03/26,30,24.45,18.87
2010/03/27,30.07,24.31,20.57
2010/03/28,28.75,23.18,17.82
2010/03/29,29.32,23.81,19.82
2010/03/30,31.66,25.16,19.51
2010/03/31,33.15,26.52,19.21
2010/04/01,33.07,27.07,22.88
2010/04/02,32.12,25.1,21.61
2010/04/03,31.69,24.22,19.45
2010/04/04,31.81,24.87,21.61
2010/04/05,32.26,24.51,15.44
2010/04/06,33.74,26.7,20.07
2010/04/07,29.48,23.75,17.23
2010/04/08,21.97,18.02,14.09
2010/04/09,17.84,15.73,13.28
2010/04/10,23.28,18.12,14.7
2010/04/11,22.53,19.35,15.79
2010/04/12,25.41,21.08,15.67
2010/04/13,26.34,21.52,17.81
2010/04/14,26.53,19.06,15.71
2010/04/15,26.31,19.79,15.37
2010/04/16,28.86,23,16.92
2010/04/17,29.38,23.12,15.89
2010/04/18,29.39,24.25,18.53
2010/04/19,29.8,24.1,19.35
2010/04/20,29.09,23.25,17.65
2010/04/21,29.68,22.96,14.96
2010/04/22,31.8,24.61,17.65
2010/04/23,31.52,24.72,16.01
2010/04/24,32.01,26.33,21.94
2010/04/25,30.7,23.9,18.25
2010/04/26,30.79,23.42,14.21
2010/04/27,31.81,24.91,17.59
2010/04/28,31.49,24.27,16.41
2010/04/29,31.99,25.41,19.18
2010/04/30,32.02,25.14,19.27
2010/05/01,32.06,25.29,20.11
2010/05/02,31.79,25.28,18.37
2010/05/03,30.29,25.12,21.93
2010/05/04,26.89,23.07,18
2010/05/05,31.08,25.09,20.85
2010/05/06,30.95,24.79,18.87
2010/05/07,32.63,25.75,18.78
2010/05/08,31.43,24.38,15.77
2010/05/09,30.86,23.84,14.63
2010/05/10,33.27,25.23,15.42
2010/05/11,33.58,26.5,18.79
2010/05/12,33.15,26.28,18.43
2010/05/13,31.88,26.09,17.46
2010/05/14,33.48,26.31,20.54
2010/05/15,32.96,26.4,20.71
2010/05/16,32.33,24.07,14.7
2010/05/17,30.19,22.48,14.37
2010/05/18,31.05,24.86,18.78
2010/05/19,30.94,25.18,20.87
2010/05/20,30.45,23.99,17.66
2010/05/21,32.29,23.35,14.29
2010/05/22,33.69,25.52,18.59
2010/05/23,33.12,26.74,21.22
2010/05/24,32.33,26.21,20.01
2010/05/25,31.89,26.28,20.09
2010/05/26,32.21,26.07,19.48
2010/05/27,32.09,25.93,18.37
2010/05/28,31.81,26.11,18.98
2010/05/29,31.59,26.44,22.83
2010/05/30,32.98,26.33,19.8
2010/05/31,31.55,24.6,18.98
2010/06/01,32.71,26.37,19.18
2010/06/02,29.2,25.74,22.53
2010/06/03,27.31,22.67,16.07
2010/06/04,28.8,24.16,21.55
2010/06/05,26.64,22.93,18
2010/06/06,32.1,24.28,16.5
2010/06/07,32.17,25.68,17.4
2010/06/08,28.6,23.42,19.76
2010/06/09,27.36,23.25,19.74
2010/06/10,25.91,21.75,16.77
2010/06/11,27.77,22.96,18.93
2010/06/12,29.2,22.19,12.96
2010/06/13,25.44,22.4,19.24
2010/06/14,27.44,21.08,13.82
2010/06/15,26.53,22.28,14.97
2010/06/16,27.96,22.98,16.95
2010/06/17,29.57,23.96,18.1
2010/06/18,28.2,24.15,17.69
2010/06/19,26.5,21,16.45
2010/06/20,29.22,21.9,13.95
2010/06/21,31.13,23.68,16.23
2010/06/22,31.89,23.87,14.1
2010/06/23,24.44,20.9,18.13
2010/06/24,27.86,22.28,15.72
2010/06/25,28.43,21.2,14.18
2010/06/26,27.56,20.82,13.77
2010/06/27,25.24,20.14,13.41
2010/06/28,29.32,23.26,19.2
2010/06/29,29.72,22.64,15.22
2010/06/30,29.34,22.14,15.33
2010/07/01,25.82,21.34,18.29
2010/07/02,28.09,22.58,18.4
2010/07/03,24.68,21.21,17.18
2010/07/04,25.46,21.21,17.85
2010/07/05,26.25,21.15,17
2010/07/06,26.49,21.43,15.4
2010/07/07,27.83,22.07,15.37
2010/07/08,28.51,23.22,18.27
2010/07/09,30.4,24.48,20.26
2010/07/10,30.23,24.23,19.31
2010/07/11,30.14,24.21,18.2
2010/07/12,29.25,24.1,18.73
2010/07/13,30.3,23.84,20.28
2010/07/14,28.41,23.06,19.87
2010/07/15,28.61,24.01,21.12
2010/07/16,28.69,23.31,18.69
2010/07/17,27.56,23.86,20.3
2010/07/18,27.14,22.88,17.3
2010/07/19,24.6,21.78,18.81
2010/07/20,26.24,21.31,15.82
2010/07/21,25.11,21.57,17.93
2010/07/22,29.29,22.9,16.4
2010/07/23,27.78,22.56,18.12
2010/07/24,27.49,21.48,16.51
2010/07/25,26.7,22.65,18.09
2010/07/26,28.13,22.18,16.73
2010/07/27,28.69,23.21,17.81
2010/07/28,27.97,22.19,18.7
2010/07/29,23.33,20.54,16.01
2010/07/30,26.66,22.8,17.83
2010/07/31,28.57,23.45,17.74
2010/08/01,28.39,22.14,16.09
2010/08/02,29.9,23.73,17.63
2010/08/03,29.37,23.52,16.37
2010/08/04,27.67,23.07,19.25
2010/08/05,29.71,23.16,17.33
2010/08/06,30.86,24.09,17.11
2010/08/07,29.56,23.5,17.12
2010/08/08,28.78,22.44,14.85
2010/08/09,29.38,23.37,17.32
2010/08/10,31.7,24.76,18.36
2010/08/11,29.26,23.63,19.45
2010/08/12,29.69,23.32,18.83
2010/08/13,25.96,21.59,14.76
2010/08/14,29.39,22.83,16.24
2010/08/15,31.93,24.6,15.71
2010/08/16,33.06,25.83,17.89
2010/08/17,26.68,22.89,19.07
2010/08/18,27.45,22.23,18.74
2010/08/19,28.24,22.28,17.41
2010/08/20,28.99,22.24,12.78
2010/08/21,31.02,23.65,13.37
2010/08/22,29.96,24.01,19.3
2010/08/23,29.93,23.92,17.24
2010/08/24,29.99,23.76,19.3
2010/08/25,31.22,24.24,17.11
2010/08/26,31.66,24.63,16.37
2010/08/27,31.78,25.94,20.69
2010/08/28,30.7,24.57,17.93
2010/08/29,31.76,25.36,19.14
2010/08/30,31.79,25.23,18.38
2010/08/31,27.48,22.79,19.8
2010/09/01,28.32,23.51,15.91
2010/09/02,31.05,25.08,20.38
2010/09/03,31.05,24.94,19.09
2010/09/04,29.97,23.83,19.04
2010/09/05,32.21,24.82,16.88
2010/09/06,31.3,24.79,17.08
2010/09/07,29.24,23.01,15.31
2010/09/08,32.21,24.68,16.53
2010/09/09,32.78,26.98,21.35
2010/09/10,31.67,25.29,19.3
2010/09/11,25.79,20.42,18.56
2010/09/12,27.04,22.4,18.86
2010/09/13,27.46,22.45,17.54
2010/09/14,28.98,24.12,18.54
2010/09/15,30.7,24.49,19.82
2010/09/16,31.8,25.86,18.26
2010/09/17,31.56,25.62,20.52
2010/09/18,32.4,26.02,18.01
2010/09/19,31.44,25.28,20.1
2010/09/20,30.7,25.01,19.22
2010/09/21,31.56,25.02,19.6
2010/09/22,31.91,25.2,19.41
2010/09/23,32.1,25.85,20.67
2010/09/24,31.66,25.57,18.26
2010/09/25,32.44,25.87,19.45
2010/09/26,32.68,26.09,19.29
2010/09/27,34.41,26.88,19.24
2010/09/28,35.95,27.77,19.78
2010/09/29,36.06,28.47,20.54
2010/09/30,35.35,28.64,22.39
2010/10/01,35.02,27.38,19.66
2010/10/02,34.59,28.09,22.52
2010/10/03,36.48,29.15,21.72
2010/10/04,34.17,27.97,22.33
2010/10/05,34.44,27.61,20.44
2010/10/06,35,27.87,19.86
2010/10/07,35.54,28.31,21.47
2010/10/08,35.79,28.11,21.47
2010/10/09,36.9,29.01,22.01
2010/10/10,35.24,29.09,23.15
2010/10/11,33.66,28.01,23.02
2010/10/12,35.07,28.04,21.38
2010/10/13,34.42,28.41,22.48
2010/10/14,34.02,27.73,21.01
2010/10/15,33.04,27.21,20.6
2010/10/16,33.55,27.27,20.16
2010/10/17,35.22,28.58,20.77
2010/10/18,36.65,28.33,21.34
2010/10/19,37.09,29.99,22.28
2010/10/20,30.55,25.62,21.63
2010/10/21,33.09,26.81,21.49
2010/10/22,31.86,26.49,22.29
2010/10/23,34.1,27.71,21.1
2010/10/24,35.7,28.8,22.37
2010/10/25,36.26,29.34,21.11
2010/10/26,35.33,28.2,22.63
2010/10/27,34.76,27.59,22.79
2010/10/28,26.63,23.46,20.69
2010/10/29,31.22,25.32,22.04
2010/10/30,32.97,27.07,22.83
2010/10/31,33.98,27.45,22.08
2010/11/01,35.01,27.79,21.11
2010/11/02,36.37,29.08,21.23
2010/11/03,31.64,25.96,21.67
2010/11/04,null,null,null
2010/11/05,null,null,null
2010/11/06,null,null,null
2010/11/07,null,null,null
2010/11/08,null,null,null
2010/11/09,null,null,null
2010/11/10,null,null,null
2010/11/11,null,null,null
2010/11/12,null,null,null
2010/11/13,null,null,null
2010/11/14,null,null,null
2010/11/15,null,null,null
2010/11/16,null,null,null
2010/11/17,null,null,null
2010/11/18,null,null,null
2010/11/19,null,null,null
2010/11/20,null,null,null
2010/11/21,null,null,null
2010/11/22,null,null,null
2010/11/23,null,null,null
2010/11/24,null,null,null
2010/11/25,null,null,null
2010/11/26,35.08,28.93,23.19
2010/11/27,36.43,29.27,23.78
2010/11/28,35.6,29.29,23.91
2010/11/29,35.13,29.34,24.96
2010/11/30,35.17,29.44,23.43
2010/12/01,34.75,28.66,21.91
2010/12/02,33.83,28.22,23.18
2010/12/03,34.9,27.7,21.44
2010/12/04,34.88,28.08,22.15
2010/12/05,36.06,29.17,23.44
2010/12/06,34.38,29.71,26.16
2010/12/07,36.11,29.26,22.05
2010/12/08,34.87,27.18,23.23
2010/12/09,30.17,25.45,22.48
2010/12/10,27.94,24.03,22.34
2010/12/11,32.56,25.91,21.85
2010/12/12,29.65,23.93,21.88
2010/12/13,30.28,24.28,21.84
2010/12/14,31.5,24.56,20.08
2010/12/15,28.39,23.14,19.92
2010/12/16,32.46,25.52,20.23
2010/12/17,28.41,25.31,22.3
2010/12/18,29.6,24.33,21.01
2010/12/19,32.21,24.95,18.92
2010/12/20,32.62,25.43,20.07
2010/12/21,30.75,25.35,21.16
2010/12/22,30.97,25.65,20.43
2010/12/23,32.1,25.51,19.56
2010/12/24,32.18,26.59,21.68
2010/12/25,31.3,26.07,20.03
2010/12/26,32.78,26.26,20.84
2010/12/27,33.87,26.86,20.35
2010/12/28,34.28,26.64,20.6
2010/12/29,34.84,27.3,20.13
2010/12/30,33.67,27.57,22.14
2010/12/31,29.13,24.4,21.77
2011/01/01,32.55,25.8,20.21
2011/01/02,32.61,25.77,20.65
2011/01/03,30.48,25.78,21.84
2011/01/04,33.5,27.14,21.9
2011/01/05,33.47,27.56,22.79
2011/01/06,33.45,26.75,21.17
2011/01/07,33.88,26.84,19.8
2011/01/08,33.52,26.83,21.28
2011/01/09,33.97,27.08,22.19
2011/01/10,33.38,26.35,20.18
2011/01/11,33.19,26,21.49
2011/01/12,32.43,25.78,21.32
2011/01/13,32.08,26.1,21.07
2011/01/14,33.37,27.04,21.58
2011/01/15,33.97,26.21,18.71
2011/01/16,35.16,28,19.68
2011/01/17,33.4,27.77,22.1
2011/01/18,32.9,26.32,20.66
2011/01/19,33.54,26.01,16.33
2011/01/20,33.98,27.13,21.18
2011/01/21,28.21,24.88,22.39
2011/01/22,31.57,25.85,21.66
2011/01/23,31.29,25.83,21.83
2011/01/24,32.48,25.79,20.73
2011/01/25,32.75,26.77,22.47
2011/01/26,32.24,25.22,20.25
2011/01/27,33.57,26.44,22.01
2011/01/28,32.89,27.21,22.83
2011/01/29,32.87,26.46,19.79
2011/01/30,32.38,26.74,22.22
2011/01/31,31.12,25.84,21.19
2011/02/01,33.01,27.12,21.65
2011/02/02,32.07,26.56,21.36
2011/02/03,32.77,27.61,22.93
2011/02/04,32.62,27.6,22.64
2011/02/05,33.69,27.81,21.65
2011/02/06,33.43,27.79,22.65
2011/02/07,34.22,27.95,21.74
2011/02/08,34.75,28.71,23.46
2011/02/09,32.83,27.23,22.79
2011/02/10,35.04,28.45,22.7
2011/02/11,32.55,27.8,23.22
2011/02/12,32.27,26.54,22.08
2011/02/13,34.69,28.24,22.14
2011/02/14,35.32,28.56,21.11
2011/02/15,32.17,26.58,21.19
2011/02/16,32.03,26.39,20.33
2011/02/17,32.68,26.3,20.78
2011/02/18,32.46,26.61,20.22
2011/02/19,32.4,26.38,22.45
2011/02/20,31.75,25.27,20.89
2011/02/21,32.82,25.95,22.18
2011/02/22,34.18,27.4,22.49
2011/02/23,34.64,27.26,20.89
2011/02/24,35.62,26.38,20.75
2011/02/25,28.31,22.86,20.9
2011/02/26,33.59,25.84,20.13
2011/02/27,30.92,25.63,22.01
2011/02/28,26.66,23.02,20.11
2011/03/01,32.28,25.26,19.87
2011/03/02,32.32,26.37,21.56
2011/03/03,32.52,25.73,22
2011/03/04,33.71,27.01,22.37
2011/03/05,33.35,26.22,21.89
2011/03/06,32.58,25.47,20.63
2011/03/07,32.33,25.6,20.27
2011/03/08,31.82,25.54,20.74
2011/03/09,32.54,26.29,21.84
2011/03/10,33.09,26.63,21.35
2011/03/11,33.11,26.77,22.14
2011/03/12,32.3,25.81,22.02
2011/03/13,31.21,25.49,22.31
2011/03/14,30.22,24.37,21.45
2011/03/15,33.45,26.01,21.09
2011/03/16,34.24,26.53,20.65
2011/03/17,34.59,26.95,19.88
2011/03/18,33.57,26.43,21.3
2011/03/19,33.66,26.74,21.49
2011/03/20,33.81,27.29,22.48
2011/03/21,32.63,26.4,22.16
2011/03/22,33.25,26.93,22.14
2011/03/23,33.74,26.3,22.05
2011/03/24,32.6,26.14,21.18
2011/03/25,32.67,26.52,22.66
2011/03/26,33.14,27.21,21.21
2011/03/27,33.11,26.72,22.29
2011/03/28,31.57,25.58,22.31
2011/03/29,33.02,26.53,22.48
2011/03/30,32.92,26.32,20.18
2011/03/31,34.14,26.91,20.32
2011/04/01,34.43,27.28,21.38
2011/04/02,34.77,27.17,21.11
2011/04/03,34.36,27.45,21.56
2011/04/04,33.7,27.23,21.84
2011/04/05,34,27.53,21.54
2011/04/06,33.92,26.95,20.47
2011/04/07,34.26,26.7,19.61
2011/04/08,31.96,25.21,20
2011/04/09,32.78,25.54,21.23
2011/04/10,30.37,25.3,22.13
2011/04/11,32.28,25.85,21.53
2011/04/12,32.01,25.15,19.96
2011/04/13,32.95,26.22,21.53
2011/04/14,33.18,26.27,19.54
2011/04/15,32.62,25.56,17.8
2011/04/16,32.33,26.34,21.21
2011/04/17,32.61,26.01,21.74
2011/04/18,31.62,25.57,20.76
2011/04/19,31.73,25.46,21.25
2011/04/20,31.81,25.81,20.52
2011/04/21,31.97,25.93,21.26
2011/04/22,32.34,25.76,20.3
2011/04/23,30.02,24.92,20.69
2011/04/24,30.63,25.45,21.62
2011/04/25,31.18,25.18,20.28
2011/04/26,32.29,25.29,19.3
2011/04/27,31.69,25.23,19.15
2011/04/28,31.4,24.2,15.74
2011/04/29,30.52,25.22,20.43
2011/04/30,30.89,24.96,20.1
2011/05/01,33.14,26.36,21.25
2011/05/02,31.93,25.84,18.67
2011/05/03,32.35,25.1,22.25
2011/05/04,30.24,25.26,21.9
2011/05/05,29.05,24.97,22
2011/05/06,29.83,24.62,20.26
2011/05/07,31.68,24.61,17.79
2011/05/08,31.27,25.41,21.06
2011/05/09,31.24,24.49,18.61
2011/05/10,30.49,25.65,19.95
2011/05/11,30.11,25.77,22.64
2011/05/12,30.97,24.81,19.55
2011/05/13,29.75,24.08,19.12
2011/05/14,31.83,25.51,20.86
2011/05/15,28.25,23.31,18.82
2011/05/16,33.31,25.39,18.03
2011/05/17,31.02,25.07,20.71
2011/05/18,26.05,22.81,17.32
2011/05/19,27.12,23.51,19.56
2011/05/20,25.66,22.63,20.13
2011/05/21,26.81,22.69,19.1
2011/05/22,26.31,22.01,17.02
2011/05/23,27.71,22.71,20.12
2011/05/24,26.34,22.33,20.28
2011/05/25,26.57,22.98,19.39
2011/05/26,26.85,23.25,18.77
2011/05/27,30.54,24.16,18.08
2011/05/28,29.2,23.53,18.93
2011/05/29,30.84,24.06,16.1
2011/05/30,28.89,24.91,20.05
2011/05/31,28.2,24.09,17.21
2011/06/01,29.01,23.51,20.13
2011/06/02,27.92,22.38,17.62
2011/06/03,29.38,23.89,18.18
2011/06/04,29.94,22.13,15.47
2011/06/05,33.12,24.24,15.1
2011/06/06,26.48,23.75,20.6
2011/06/07,25.22,21.66,15.92
2011/06/08,31.02,23.3,14.76
2011/06/09,31.68,23.53,14.11
2011/06/10,32.05,23.18,15.2
2011/06/11,32.2,24.08,15.98
2011/06/12,30.72,25.31,19.71
2011/06/13,28.49,23.41,18.57
2011/06/14,29.37,23.21,17.72
2011/06/15,26.38,21.07,15.74
2011/06/16,25.05,20.07,15.32
2011/06/17,25.75,20.77,14.22
2011/06/18,27.81,23.45,17.38
2011/06/19,30.39,22.69,14.85
2011/06/20,30.27,24.63,18.81
2011/06/21,30.49,23.98,17.93
2011/06/22,28.05,23.29,17.14
2011/06/23,28.58,22.66,17.13
2011/06/24,30.09,23.61,18.01
2011/06/25,30.33,23.13,14.72
2011/06/26,30.6,23.81,18.18
2011/06/27,31.76,24.22,18.33
2011/06/28,32.49,24.09,15.72
2011/06/29,31.33,24.62,17.76
2011/06/30,31.2,25.35,20.38
2011/07/01,29.88,24.09,17.36
2011/07/02,29.96,23.48,14.86
2011/07/03,30.85,24.53,18.49
2011/07/04,30.03,24,18.9
